scen 1,33.8812
scen 2,33.89
scen 4,33.9054
scen 5,33.8889
scen 8,33.8779
scen 0,3.9893
scen 1,23.9893
scen 2,23.9903
scen 3,3.9903
scen 4,23.9903
scen 5,23.9903
scen 6,23.9906
scen 7,23.9906
scen 0,3.9893
scen 1,23.9893
scen 2,23.9903
scen 3,3.9903
scen 4,23.9903
scen 5,23.9903
scen 6,23.9906
scen 7,23.9906
scen 0,13.9905
scen 3,13.9899
scen 0,13.9905
scen 3,13.9899
